16.10.2019 10:50:48
Operator: -
x
--Nr.--|----Zeit----|----MA3500-1----|---MA3500-2-1---|---MA3500-2-2---|---MA3500-2-3---|---MA3500-2-4---|---MA3500-2-5---|---MA3500-2-6---|---MA3500-2-7---|---MA3500-2-8---|---MA3500-2-9---|---MA3500-2-10--|------Vhmp2-----|------Ihmp2-----|------Vhmp3-----|------Ihmp3-----|------Vhmp4-----|------Ihmp4-----|-----Vps-1------|-----Ips-1------|----Temp.-1-----|----Temp.-2-----|----Temp.-3-----|----Temp.-4-----|----M-Schleif.----
    1  |  10:53:28  |    0,00100002  |   -0,48114413  |   -0,00007393  |   -0,48100445  |   -0,48092109  |   -0,48064893  |   -0,48076272  |    0,72495802  |    5,27303424  |    5,15841280  |    5,25694848  |    2,40000000  |    0,00490000  |    0,49000000  |    0,10010000  |    1,93400000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,71816401  |   23,43538483  |  1329,00483327  |  1329,14968694  |   22,00000000  |  
    1  |  10:53:30  |    0,00100010  |    0,51103632  |   -0,00006624  |    0,51064368  |    0,51036387  |    0,51046643  |    0,51132851  |    0,72509811  |    5,30114656  |    5,18253312  |    5,27579456  |    2,40000000  |    0,00490000  |    0,52000000  |    0,10010000  |    2,05300000  |    0,10020000  |    0,00000000  |    0,00000000  |   23,63555361  |   23,44405239  |  1329,00483327  |  1329,14968694  |   23,00000000  |  
    1  |  10:53:33  |    0,00100023  |   -0,48172618  |   -0,00007280  |   -0,48156538  |   -0,48151056  |   -0,48116586  |   -0,48128432  |    0,72487654  |    5,32672224  |    5,20912448  |    5,29807040  |    2,40000000  |    0,00500000  |    0,49100000  |    0,10000000  |    1,93600000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,54931950  |   23,41915290  |  1329,00483327  |  1329,14968694  |   24,00000000  |  
    1  |  10:53:36  |    0,00100015  |    0,51180000  |   -0,00006677  |    0,51137181  |    0,51109293  |    0,51106608  |    0,51192531  |    0,72511955  |    5,35865440  |    5,23666272  |    5,31989728  |    2,40000000  |    0,00490000  |    0,52100000  |    0,10010000  |    2,05600000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,46198425  |   23,41253409  |  1329,00483327  |  1329,14968694  |   25,00000000  |  
    1  |  10:53:39  |    0,00100029  |   -0,48243722  |   -0,00007217  |   -0,48211002  |   -0,48204538  |   -0,48160493  |   -0,48174957  |    0,72514746  |    5,39234624  |    5,26574336  |    5,34387936  |    2,40000000  |    0,00500000  |    0,49200000  |    0,10010000  |    1,93800000  |    0,10000000  |    0,00000000  |    0,00000000  |   23,36235568  |   23,36793622  |  1329,00483327  |  1329,14968694  |   26,00000000  |  
    1  |  10:53:41  |    0,00100014  |    0,51262106  |   -0,00006532  |    0,51203805  |    0,51176355  |    0,51165107  |    0,51255133  |    0,72507162  |    5,42557248  |    5,29662656  |    5,37052608  |    2,40000000  |    0,00500000  |    0,52200000  |    0,10000000  |    2,05800000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,21433741  |   23,31861140  |  1329,00483327  |  1329,14968694  |   27,00000000  |  
    1  |  10:53:44  |    0,00100023  |   -0,48310410  |   -0,00007125  |   -0,48281165  |   -0,48273440  |   -0,48225811  |   -0,48240253  |    0,72519782  |    5,45723392  |    5,32569824  |    5,39629632  |    2,40000000  |    0,00490000  |    0,49200000  |    0,10010000  |    1,94100000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,11503194  |   23,26266886  |  1329,00483327  |  1329,14968694  |   28,00000000  |  
    1  |  10:53:47  |    0,00100018  |    0,51322570  |   -0,00006614  |    0,51271491  |    0,51243773  |    0,51232621  |    0,51322605  |    0,72526298  |    5,47689024  |    5,34610880  |    5,41935744  |    2,40000000  |    0,00500000  |    0,52200000  |    0,10010000  |    2,06100000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,96734056  |   23,20073925  |  1329,00483327  |  1329,14968694  |   29,00000000  |  
    1  |  10:53:50  |    0,00100005  |   -0,48347053  |   -0,00006898  |   -0,48323834  |   -0,48315331  |   -0,48273267  |   -0,48284899  |    0,72531994  |    5,49662528  |    5,36721184  |    5,44123264  |    2,40000000  |    0,00490000  |    0,49300000  |    0,10010000  |    1,94200000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,88774456  |   23,12321079  |  1329,00483327  |  1329,14968694  |   30,00000000  |  
    1  |  10:53:53  |    0,00100016  |    0,51374496  |   -0,00006510  |    0,51325987  |    0,51298195  |    0,51286573  |    0,51376992  |    0,72502278  |    5,51726976  |    5,39055808  |    5,46315392  |    2,40000000  |    0,00490000  |    0,52300000  |    0,10010000  |    2,06300000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,76134081  |   23,06522327  |  1329,00483327  |  1329,14968694  |   31,00000000  |  
